t,cycle_no,base_pct,GDP_pct,GNI_pct,AD_pct,AS_pct,Pw_pct,Sw_pct,IKT_pct,IHT_pct,target_GDP,target_GNI,target_AD,target_AS,asymmetry,Pc,Pw,P_net,P_net_check,P_N,P_A,Sc,Sw,S_net,S_net_check,S_N,S_A,Mc,M_N,M_A,B_N,B_A,I_K_N,R_K_N,I_K_A,R_K_A,I_H_N,R_H_N,I_H_A,R_H_A,I_K_T_abs,I_H_T_abs,I_K_T_check,I_H_T_check,K_stock,H_stock,bal1_driver,bal2_driver,bal3_driver,bal4_driver,BAL_1_abs,BAL_2_abs,BAL_3_abs,BAL_4_abs,amp_mod_1,amp_mod_2,amp_mod_3,amp_mod_4,GDP_abs,GNI_abs,AD_abs,AS_abs,Pw_abs_plot,Sw_abs_plot,IKT_abs_plot,IHT_abs_plot,GDP_gap_abs,GNI_gap_abs,AD_gap_abs,AS_gap_abs
566,3,10.769025087172645,9.884189241728576,10.207536107152166,9.388459501345382,10.207536107152166,9.884189241728576,10.207536107152166,10.207536107152166,9.388459501345382,10.769025087172645,10.769025087172645,10.769025087172645,10.769025087172645,0.0,1.5009432761888901,1.2741753206484197,0.2267679555404704,0.22676795554047047,1.5009432761888901,0.0,1.5009432761888901,1.2741753206484197,0.2267679555404704,0.22676795554047047,1.5009432761888901,0.0,1.5009432761888901,1.5009432761888901,0.0,1.5009432761888901,0.0,1.2741753206484197,0.07710110488375994,0.0,0.0,1.2741753206484197,0.07710110488375994,0.0,0.0,1.3512764255321796,1.3512764255321796,1.3512764255321796,1.3512764255321796,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,304.72969336718154,306.80174627923134,280.169419835992,285.3958059982066,123.14724137118972,123.88601567608526,137.96697308141847,135.76677192845997,-128.01970919169293,-125.94765627964313,-130.67134655774146,-125.44496039552689
567,3,11.103843697287534,10.202213802669169,10.531472935363572,9.697861704496304,10.531472935363572,10.202213802669169,10.531472935363572,10.531472935363572,9.697861704496304,11.103843697287534,11.103843697287534,11.103843697287534,11.103843697287534,0.0,1.5173093766935581,1.2884655457703755,0.22884383092318272,0.2288438309231826,1.5173093766935581,0.0,1.5173093766935581,1.2884655457703755,0.22884383092318272,0.2288438309231826,1.5173093766935581,0.0,1.5173093766935581,1.5173093766935581,0.0,1.5173093766935581,0.0,1.2884655457703755,0.07780690251388213,0.0,0.0,1.2884655457703755,0.07780690251388213,0.0,0.0,1.3662724482842576,1.3662724482842576,1.3662724482842576,1.3662724482842576,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,306.76763139992397,308.8787002593614,282.1429008881936,287.46471159464585,123.87385169495877,124.62661222964587,138.83807790668405,136.59751218364542,-125.9817711589505,-123.87070229951308,-128.69786550553988,-123.37605479908763
568,3,11.445694055948488,10.526477765857193,10.861920519700082,10.013135518220668,10.861920519700082,10.526477765857193,10.861920519700082,10.861920519700082,10.013135518220668,11.445694055948488,11.445694055948488,11.445694055948488,11.445694055948488,0.0,1.5340446679368933,1.3030813647900126,0.23096330314688063,0.23096330314688074,1.5340446679368933,0.0,1.5340446679368933,1.3030813647900126,0.23096330314688063,0.23096330314688074,1.5340446679368933,0.0,1.5340446679368933,1.5340446679368933,0.0,1.5340446679368933,0.0,1.3030813647900126,0.07852752306993942,0.0,0.0,1.3030813647900126,0.07852752306993942,0.0,0.0,1.381608887859952,1.381608887859952,1.381608887859952,1.381608887859952,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,308.8466642333715,310.9986540123743,284.15476736955907,289.5764696029256,124.61518828076925,125.38262533784591,139.72731678592154,137.4444780384181,-123.90273832550298,-121.75074854650018,-126.68599902417441,-121.26429679080786
569,3,11.794919944810008,10.857278753159399,11.199193264581236,10.334553190927542,11.199193264581236,10.857278753159399,11.199193264581236,11.199193264581236,10.334553190927542,11.794919944810008,11.794919944810008,11.794919944810008,11.794919944810008,0.0,1.5511668526479374,1.3180383489901153,0.23312850365782206,0.23312850365782212,1.5511668526479374,0.0,1.5511668526479374,1.3180383489901153,0.23312850365782206,0.23312850365782212,1.5511668526479374,0.0,1.5511668526479374,1.5511668526479374,0.0,1.5511668526479374,0.0,1.3180383489901153,0.0792636912436595,0.0,0.0,1.3180383489901153,0.0792636912436595,0.0,0.0,1.3973020402337748,1.3973020402337748,1.3973020402337748,1.3973020402337748,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,310.9688659491516,313.1638148104197,286.2068927488501,291.73328167984596,125.37200176797988,126.15485484032635,140.63563062687547,138.30846798399824,-121.78053660972284,-119.58558774845477,-124.63387364488335,-119.10748471388752
570,3,12.151882278408255,11.194930879764943,11.54362236961551,10.662402956702342,11.54362236961551,11.194930879764943,11.54362236961551,11.54362236961551,10.662402956702342,12.151882278408255,12.151882278408255,12.151882278408255,12.151882278408255,0.0,1.5686945613668444,1.3333528912407133,0.23534167012613116,0.23534167012613105,1.5686945613668444,0.0,1.5686945613668444,1.3333528912407133,0.23534167012613116,0.23534167012613105,1.5686945613668444,0.0,1.5686945613668444,1.5686945613668444,0.0,1.5686945613668444,0.0,1.3333528912407133,0.0800161678428846,0.0,0.0,1.3333528912407133,0.0800161678428846,0.0,0.0,1.413369059083598,1.413369059083598,1.413369059083598,1.413369059083598,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,313.13644248510093,315.37652795841217,288.30127353643013,293.93748744585275,126.1450915551519,126.9441518213635,141.56402063130113,139.190333822273,-119.61296007377359,-117.3728746004623,-122.53949285730334,-116.90327894788072
571,3,12.516959384122485,11.539765010739565,11.895556076157243,10.996989304297578,11.895556076157243,11.539765010739565,11.895556076157243,11.895556076157243,10.996989304297578,12.516959384122485,12.516959384122485,12.516959384122485,12.516959384122485,0.0,1.5866473710336388,1.3490422228520795,0.2376051481815594,0.2376051481815593,1.5866473710336388,0.0,1.5866473710336388,1.3490422228520795,0.2376051481815594,0.2376051481815593,1.5866473710336388,0.0,1.5866473710336388,1.5866473710336388,0.0,1.5866473710336388,0.0,1.3490422228520795,0.0807857503817302,0.0,0.0,1.3490422228520795,0.0807857503817302,0.0,0.0,1.4298279732338097,1.4298279732338097,1.4298279732338097,1.4298279732338097,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,315.351737630169,317.6392834224284,290.44003449135954,296.19157116521654,126.93530822797385,127.75142131023375,142.5135514743525,140.09098310884607,-117.39766492870547,-115.11011913644603,-120.40073190237393,-114.64919522851687
572,3,12.890547414917297,11.892129066666106,12.255359985428246,11.338633277867821,12.255359985428246,11.892129066666106,12.255359985428246,12.255359985428246,11.338633277867821,12.890547414917297,12.890547414917297,12.890547414917297,12.890547414917297,0.0,1.6050458303032515,1.3651244363307642,0.23992139397248724,0.23992139397248735,1.6050458303032515,0.0,1.6050458303032515,1.3651244363307642,0.23992139397248724,0.23992139397248735,1.6050458303032515,0.0,1.6050458303032515,1.6050458303032515,0.0,1.6050458303032515,0.0,1.3651244363307642,0.08157327395064566,0.0,0.0,1.3651244363307642,0.08157327395064566,0.0,0.0,1.4466977102814098,1.4466977102814098,1.4466977102814098,1.4466977102814098,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,317.61724005383485,319.95472373680764,292.62543461910604,298.498169712541,127.74355640410221,128.5776254922449,143.48535508514078,141.01138197119917,-115.13216250503962,-112.79467882206683,-118.21533177462743,-112.34259668119245
573,3,13.273060959522475,12.252388419155027,12.623417496581611,11.68767284080538,12.623417496581611,12.252388419155027,12.623417496581611,12.623417496581611,11.68767284080538,13.273060959522475,13.273060959522475,13.273060959522475,13.273060959522475,0.0,1.6239114948483233,1.3816185168992838,0.24229297794903937,0.24229297794903948,1.6239114948483233,0.0,1.6239114948483233,1.3816185168992838,0.24229297794903937,0.24229297794903948,1.6239114948483233,0.0,1.6239114948483233,1.6239114948483233,0.0,1.6239114948483233,0.0,1.3816185168992838,0.0823796125026734,0.0,0.0,1.3816185168992838,0.0823796125026734,0.0,0.0,1.4639981294019573,1.4639981294019573,1.4639981294019573,1.4639981294019573,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,319.9355917379634,322.3256536119602,294.85987425429767,300.8600822476852,128.5707981332155,129.42378758837373,144.48063521430527,141.95255843269865,-112.81381082091104,-110.42374894691426,-115.98089213943581,-109.98068414604825
574,3,13.664933932513028,12.620926427607449,13.000130425026779,12.044463343067685,13.000130425026779,12.620926427607449,13.000130425026779,13.000130425026779,12.044463343067685,13.664933932513028,13.664933932513028,13.664933932513028,13.664933932513028,0.0,1.6432669768273098,1.398544386445729,0.24472259038158078,0.24472259038158084,1.6432669768273098,0.0,1.6432669768273098,1.398544386445729,0.24472259038158078,0.24472259038158084,1.6432669768273098,0.0,1.6432669768273098,1.6432669768273098,0.0,1.6432669768273098,0.0,1.398544386445729,0.08320568072973747,0.0,0.0,1.398544386445729,0.08320568072973747,0.0,0.0,1.4817500671754664,1.4817500671754664,1.4817500671754664,1.4817500671754664,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216784219,-0.00029081169678326355,-0.00041544528111894796,-0.0006647124497903168,322.3095982546381,324.7550517435654,297.14590359196677,303.2802820995581,129.41805701804668,130.29099658964162,145.50067300760674,142.9156064030704,-110.43980430423636,-107.99435081530908,-113.6948628017667,-107.56048429417535
575,3,14.06662084268956,12.998145180383679,13.385919874415213,12.409378142514537,13.385919874415213,12.998145180383679,13.385919874415213,13.385919874415213,12.409378142514537,14.06662084268956,14.06662084268956,14.06662084268956,14.06662084268956,0.0,1.6631360135304838,1.4159229643058084,0.24721304922467527,0.24721304922467535,1.6631360135304838,0.0,1.6631360135304838,1.4159229643058084,0.24721304922467527,0.24721304922467535,1.6631360135304838,0.0,1.6631360135304838,1.6631360135304838,0.0,1.6631360135304838,0.0,1.4159229643058084,0.0840524367363896,0.0,0.0,1.4159229643058084,0.0840524367363896,0.0,0.0,1.499975401042198,1.499975401042198,1.499975401042198,1.499975401042198,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679216736766,-0.00029081169677371135,-0.00041544528111129393,-0.0006647124497867653,324.7422414117598,327.2460854005948,299.4862331054288,305.7619314353856,130.2864232502284,131.180413059235,146.54683383619354,143.90169052825692,-108.00716114711469,-105.50331715827969,-111.35453328830465,-105.0788349583479
576,3,14.478598546247422,13.38446651729183,13.781227451052075,12.78280944257509,13.781227451052075,13.38446651729183,13.781227451052075,13.781227451052075,12.78280944257509,14.478598546247422,14.478598546247422,14.478598546247422,14.478598546247422,0.0,1.6835435606729119,1.433776249686178,0.24976731098673402,0.249767310986734,1.6835435606729119,0.0,1.6835435606729119,1.433776249686178,0.24976731098673402,0.249767310986734,1.6835435606729119,0.0,1.6835435606729119,1.6835435606729119,0.0,1.6835435606729119,0.0,1.433776249686178,0.08492088573548957,0.0,0.0,1.433776249686178,0.08492088573548957,0.0,0.0,1.5186971354216674,1.5186971354216674,1.5186971354216674,1.5186971354216674,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679214040071,-0.0002908116962663954,-0.0004154452806980684,-0.0006647124495776389,327.23669486981544,329.8021284447334,301.88374637000027,308.3083993654932,131.17705978334845,132.0932762405135,147.62057566391655,144.9120521277257,-105.51270768905903,-102.94727411414107,-108.95702002373321,-102.53236702824029
577,3,14.901368620323856,13.780333429012064,14.186516931126402,13.165169424138112,14.186516931126402,13.780333429012064,14.186516931126402,14.186516931126402,13.165169424138112,14.901368620323856,14.901368620323856,14.901368620323856,14.901368620323856,0.0,1.7045159173088231,1.4521274318628152,0.2523884854460079,0.2523884854460079,1.7045159173088231,0.0,1.7045159173088231,1.4521274318628152,0.2523884854460079,0.2523884854460079,1.7045159173088231,0.0,1.7045159173088231,1.7045159173088231,0.0,1.7045159173088231,0.0,1.4521274318628152,0.08581208505164269,0.0,0.0,1.4521274318628152,0.08581208505164269,0.0,0.0,1.5379395169144578,1.5379395169144578,1.5379395169144578,1.5379395169144578,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231679154654823,-0.000290811686158535,-0.0004154452722493647,-0.0006647124447533756,329.79634342896054,332.4267835209136,304.3415159055916,310.92328421574615,132.09120989781485,133.0309127363717,148.72345926479406,145.94801648874372,-102.95305912991392,-100.32261903796086,-106.49925048814185,-99.91748217798732
578,3,15.33546055689718,14.186211954005298,14.602276520355872,13.55689177001074,14.602276520355872,14.186211954005298,14.602276520355872,14.602276520355872,13.55689177001074,15.33546055689718,15.33546055689718,15.33546055689718,15.33546055689718,0.0,1.7260808926209403,1.4710010371681779,0.2550798554527625,0.25507985545276246,1.7260808926209403,0.0,1.7260808926209403,1.4710010371681779,0.2550798554527625,0.25507985545276246,1.7260808926209403,0.0,1.7260808926209403,1.7260808926209403,0.0,1.7260808926209403,0.0,1.4710010371681779,0.08672715085393926,0.0,0.0,1.4710010371681779,0.08672715085393926,0.0,0.0,1.5577281880221172,1.5577281880221172,1.5577281880221172,1.5577281880221172,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231678400560106,-0.0002908115699014813,-0.0004154451723671576,-0.0006647123810033451,332.42480678901507,335.1239092459464,306.8628227506844,313.6104407743368,133.03020644450964,133.99474704914445,149.8571606331614,147.01100183337883,-100.3245957698594,-97.62549331292809,-103.97794364304906,-97.2303256193967
579,3,15.78143602070332,14.602593721471576,15.02902187757682,13.958433703683335,15.02902187757682,14.602593721471576,15.02902187757682,15.02902187757682,13.958433703683335,15.78143602070332,15.78143602070332,15.78143602070332,15.78143602070332,0.0,1.74826802713002,1.4904231238016594,0.2578449033283606,0.2578449033283605,1.74826802713002,0.0,1.74826802713002,1.4904231238016594,0.2578449033283606,0.2578449033283605,1.74826802713002,0.0,1.74826802713002,1.74826802713002,0.0,1.74826802713002,0.0,1.4904231238016594,0.0876672671316426,0.0,0.0,1.4904231238016594,0.0876672671316426,0.0,0.0,1.578090390933302,1.578090390933302,1.578090390933302,1.578090390933302,39.64932983452446,39.71527313410685,39.674375380305236,39.683606674153786,39.68228778639697,39.677012673688544,432.74940255887446,410.8407663937335,168.73256388543376,190.71580324984217,-0.0006231671919793122,-0.0002908106594861327,-0.00041544436825621464,-0.0006647118148689978,335.1259686514372,337.8976532453369,309.45118055181547,316.37401331845234,133.99548306938334,134.98631426543494,151.0234859259926,148.1025303119323,-97.62343390743729,-94.85174931353748,-101.389585841918,-94.46675307528113
